investment_id,funding_round_id,funded_object_id,investor_object_id,created_at,updated_at
4804,3650,c:5454,f:1503,2008-10-14 21:53:01,2013-07-16 18:05:27
4805,3652,c:12282,f:41,2008-10-15 00:02:36,2009-04-30 18:57:58
4806,3654,c:12289,f:748,2008-10-15 13:58:29,2008-10-15 13:58:29
4807,3655,c:12315,f:1504,2008-10-15 18:07:50,2013-07-31 12:43:24
4808,3655,c:12315,f:86,2008-10-15 18:07:50,2013-07-31 12:43:24
4809,3655,c:12315,f:149,2008-10-15 18:07:50,2013-07-31 12:43:24
4810,3655,c:12315,f:155,2008-10-15 18:07:50,2013-07-31 12:43:24
4811,3656,c:12315,f:149,2008-10-15 18:23:16,2013-07-31 12:43:25
4812,3656,c:12315,f:86,2008-10-15 18:23:16,2013-07-31 12:43:25
4813,3656,c:12315,f:155,2008-10-15 18:23:16,2013-07-31 12:43:25
4814,3657,c:206,f:26,2008-10-15 18:29:11,2013-07-31 07:42:56
4815,3657,c:206,f:149,2008-10-15 18:29:11,2013-07-31 07:42:56
4816,3657,c:206,f:9018,2008-10-15 18:29:11,2013-07-31 07:42:56
4818,3666,c:12408,f:1280,2008-10-16 19:18:07,2013-12-02 22:45:20
4819,3672,c:12423,f:1228,2008-10-16 21:59:18,2008-10-16 21:59:18
4820,3673,c:5338,f:5368,2008-10-17 05:12:04,2012-08-02 18:50:55
4822,3675,c:6410,f:241,2008-10-17 05:20:29,2008-10-17 05:20:29
4823,3677,c:1056,f:48,2008-10-17 21:11:16,2013-11-07 05:37:23
4824,3677,c:1056,f:1496,2008-10-17 21:11:16,2013-11-07 05:37:23
4825,3681,c:12538,f:863,2008-10-20 14:51:48,2012-02-18 06:28:17
4826,3681,c:12538,f:1500,2008-10-20 14:51:48,2012-02-18 06:28:17
4827,3683,c:12543,f:2620,2008-10-20 14:58:21,2009-07-30 00:50:50
4828,3683,c:12543,f:334,2008-10-20 14:58:21,2009-07-30 00:50:50
4829,3685,c:11121,f:787,2008-10-21 06:11:36,2009-02-17 04:26:13
4830,3686,c:12608,f:767,2008-10-21 13:11:41,2013-05-14 17:58:49
4831,3686,c:12608,f:3094,2008-10-21 13:11:41,2013-05-14 17:58:49
4832,3686,c:12608,f:3278,2008-10-21 13:11:41,2013-05-14 17:58:49
4833,3686,c:12608,f:3465,2008-10-21 13:11:41,2013-05-14 17:58:49
4834,3686,c:12608,f:3299,2008-10-21 13:11:41,2013-05-14 17:58:49
4835,3686,c:12608,f:1391,2008-10-21 13:11:41,2013-05-14 17:58:49
4836,3686,c:12608,f:2910,2008-10-21 13:11:41,2013-05-14 17:58:49
4837,3689,c:12617,f:1618,2008-10-21 18:21:24,2013-07-02 11:52:45
4838,3689,c:12617,f:267,2008-10-21 18:21:24,2013-07-02 11:52:45
4839,3689,c:12617,f:5126,2008-10-21 18:21:24,2013-07-02 11:52:45
4840,3690,c:12617,f:1618,2008-10-21 18:21:25,2013-07-02 11:52:45
4841,3690,c:12617,f:267,2008-10-21 18:21:25,2013-07-02 11:52:45
4842,3690,c:12617,f:5126,2008-10-21 18:21:25,2013-07-02 11:52:45
4843,3691,c:6931,f:61,2008-10-21 20:56:34,2012-08-01 18:17:45
4844,3691,c:6931,f:66,2008-10-21 20:56:34,2012-08-01 18:17:45
4845,3691,c:6931,f:375,2008-10-21 20:56:34,2012-08-01 18:17:45
4846,3691,c:6931,f:1287,2008-10-21 20:56:34,2012-08-01 18:17:45
4847,3692,c:12630,f:443,2008-10-21 23:55:59,2010-10-09 19:19:49
4848,3692,c:12630,f:174,2008-10-21 23:55:59,2010-10-09 19:19:49
4849,3693,c:12630,f:214,2008-10-21 23:55:59,2008-10-21 23:55:59
4850,3694,c:726,f:17,2008-10-22 02:10:56,2013-05-14 20:47:02
4851,3694,c:726,f:4,2008-10-22 02:10:56,2013-05-14 20:47:02
4852,3695,c:3622,f:101,2008-10-22 03:27:10,2011-05-14 21:12:12
4853,3695,c:3622,f:153,2008-10-22 03:27:10,2011-05-14 21:12:12
4854,3695,c:3622,f:149,2008-10-22 03:27:10,2011-05-14 21:12:12
4855,3696,c:3622,f:134,2008-10-22 03:29:43,2011-05-14 21:12:12
4856,3696,c:3622,f:113,2008-10-22 03:29:43,2011-05-14 21:12:12
4857,3696,c:3622,f:101,2008-10-22 03:29:43,2011-05-14 21:12:12
4858,3696,c:3622,f:149,2008-10-22 03:29:43,2011-05-14 21:12:12
4859,3696,c:3622,f:153,2008-10-22 03:29:43,2011-05-14 21:12:12
4860,3697,c:7316,f:262,2008-10-22 06:16:50,2008-10-22 06:16:50
4862,3699,c:885,f:7,2008-10-22 17:55:44,2008-10-22 17:55:44
4863,3699,c:885,f:461,2008-10-22 17:55:44,2008-10-22 17:55:44
4864,3701,c:12667,f:1514,2008-10-22 19:32:08,2011-08-12 03:39:23
4865,3702,c:12681,f:1515,2008-10-22 22:37:39,2008-10-24 19:53:22
4866,3703,c:3763,f:568,2008-10-23 00:14:43,2008-10-24 20:11:09
4867,3704,c:635,f:696,2008-10-23 00:19:58,2011-03-22 21:56:38
4868,3705,c:106,f:901,2008-10-23 00:22:59,2013-10-14 23:26:05
4869,3710,c:12723,f:192,2008-10-23 21:37:17,2011-07-15 18:05:37
4870,3712,c:12731,f:1518,2008-10-23 22:04:23,2013-10-04 05:33:34
4871,3712,c:12731,f:1517,2008-10-23 22:04:23,2013-10-04 05:33:34
4872,3712,c:12731,f:728,2008-10-23 22:04:23,2013-10-04 05:33:34
4873,3712,c:12731,f:1895,2008-10-23 22:04:23,2013-10-04 05:33:34
4874,3713,c:12731,f:508,2008-10-23 22:04:23,2013-10-04 05:33:34
4875,3713,c:12731,f:1517,2008-10-23 22:04:23,2013-10-04 05:33:34
4876,3713,c:12731,f:728,2008-10-23 22:04:23,2013-10-04 05:33:34
4877,3713,c:12731,f:1518,2008-10-23 22:04:23,2013-10-04 05:33:34
4878,3715,c:176,f:42,2008-10-24 17:52:01,2013-05-28 12:36:40
4879,3715,c:176,f:155,2008-10-24 17:52:01,2013-05-28 12:36:40
4880,3715,c:176,f:36,2008-10-24 17:52:01,2013-05-28 12:36:40
4881,3716,c:9679,f:316,2008-10-24 20:14:45,2008-10-24 20:14:45
4882,3716,c:9679,f:101,2008-10-24 20:14:45,2008-10-24 20:14:45
4883,3716,c:9679,f:113,2008-10-24 20:14:45,2008-10-24 20:14:45
4884,3725,c:6151,f:121,2008-10-27 06:14:16,2008-10-27 17:20:18
4885,3727,c:12840,f:1529,2008-10-27 11:06:15,2008-10-28 00:23:41
4886,3728,c:11410,f:1317,2008-10-27 20:16:35,2013-12-09 07:58:20
4887,3729,c:12868,f:1530,2008-10-27 20:55:17,2008-10-27 20:55:17
4888,3730,c:502,f:261,2008-10-27 21:05:11,2009-08-04 00:33:33
4889,3730,c:502,f:1919,2008-10-27 21:05:11,2009-08-04 00:33:33
4890,3734,c:9838,f:1396,2008-10-28 03:51:44,2013-11-13 07:02:49
4891,3736,c:3670,f:48,2008-10-28 05:13:38,2013-11-11 11:10:53
4892,3736,c:3670,f:91,2008-10-28 05:13:38,2013-11-11 11:10:53
4893,3737,c:3126,f:173,2008-10-28 05:17:27,2013-08-02 05:44:57
4894,3737,c:3126,f:166,2008-10-28 05:17:27,2013-08-02 05:44:57
4895,3737,c:3126,f:48,2008-10-28 05:17:27,2013-08-02 05:44:57
4896,3738,c:12840,f:1148,2008-10-28 10:00:27,2008-10-28 21:19:06
4897,3739,c:2725,f:737,2008-10-28 16:04:46,2011-03-26 01:26:39
4899,3741,c:2607,f:910,2008-10-28 19:23:39,2012-02-14 09:05:15
4900,3742,c:2607,f:910,2008-10-28 19:23:39,2008-10-28 19:23:39
4901,3744,c:12906,f:4,2008-10-28 21:00:14,2013-10-15 12:05:44
4902,3744,c:12906,f:139,2008-10-28 21:00:14,2013-10-15 12:05:44
4903,3745,c:2964,f:571,2008-10-28 23:51:30,2013-10-10 22:02:24
4904,3745,c:2964,f:1533,2008-10-28 23:51:30,2013-10-10 22:02:24
4905,3745,c:2964,f:1443,2008-10-28 23:51:30,2013-10-10 22:02:24
4906,3745,c:2964,f:799,2008-10-28 23:51:30,2013-10-10 22:02:24
4907,3745,c:2964,f:927,2008-10-28 23:51:30,2013-10-10 22:02:24
4908,3745,c:2964,f:806,2008-10-28 23:51:30,2013-10-10 22:02:24
4909,3745,c:2964,f:1103,2008-10-28 23:51:30,2013-10-10 22:02:24
4910,3745,c:2964,f:1535,2008-10-28 23:51:30,2013-10-10 22:02:24
4911,3747,c:12917,f:1536,2008-10-29 00:33:16,2010-02-22 17:41:26
4912,3747,c:12917,f:945,2008-10-29 00:33:16,2010-02-22 17:41:26
4913,3748,c:2964,f:875,2008-10-29 01:07:30,2013-10-10 22:02:24
4914,3749,c:2964,f:1537,2008-10-29 01:31:12,2013-10-10 22:02:24
4915,3749,c:2964,f:571,2008-10-29 01:31:12,2013-10-10 22:02:24
4916,3749,c:2964,f:799,2008-10-29 01:31:12,2013-10-10 22:02:24
4917,3749,c:2964,f:256,2008-10-29 01:31:12,2013-10-10 22:02:24
4918,3749,c:2964,f:367,2008-10-29 01:31:12,2013-10-10 22:02:24
4919,3749,c:2964,f:927,2008-10-29 01:31:12,2013-10-10 22:02:24
4920,3749,c:2964,f:806,2008-10-29 01:31:12,2013-10-10 22:02:24
4921,3750,c:2964,f:141,2008-10-29 01:34:55,2013-10-10 22:02:25
4922,3750,c:2964,f:571,2008-10-29 01:34:55,2013-10-10 22:02:25
4923,3750,c:2964,f:799,2008-10-29 01:34:55,2013-10-10 22:02:25
4924,3750,c:2964,f:256,2008-10-29 01:34:55,2013-10-10 22:02:25
4925,3750,c:2964,f:1537,2008-10-29 01:34:55,2013-10-10 22:02:25
4926,3750,c:2964,f:806,2008-10-29 01:34:55,2013-10-10 22:02:25
4930,3755,c:9843,f:29,2008-10-29 05:02:45,2011-05-11 23:21:31
4931,3756,c:9843,f:29,2008-10-29 05:02:45,2011-05-11 23:21:31
4932,3756,c:9843,f:336,2008-10-29 05:02:45,2011-05-11 23:21:31
4933,3756,c:9843,f:1396,2008-10-29 05:02:45,2011-05-11 23:21:31
4934,3757,c:9840,f:1539,2008-10-29 05:31:35,2013-09-25 05:09:53
4935,3757,c:9840,f:1396,2008-10-29 05:31:35,2013-09-25 05:09:53
4936,3758,c:9840,f:336,2008-10-29 05:31:35,2013-09-25 05:09:53
4937,3758,c:9840,f:1396,2008-10-29 05:31:35,2013-09-25 05:09:53
4938,3759,c:9840,f:336,2008-10-29 05:31:35,2013-09-25 05:09:54
4939,3759,c:9840,f:1396,2008-10-29 05:31:35,2013-09-25 05:09:54
4940,3759,c:9840,f:1540,2008-10-29 05:31:35,2013-09-25 05:09:54
4941,3760,c:9840,f:336,2008-10-29 05:31:36,2013-09-25 05:09:54
4942,3760,c:9840,f:1396,2008-10-29 05:31:36,2013-09-25 05:09:54
4943,3760,c:9840,f:1541,2008-10-29 05:31:36,2013-09-25 05:09:54
4944,3761,c:301,f:1396,2008-10-29 05:43:10,2010-01-11 17:42:39
4946,3764,c:4622,f:24,2008-10-29 19:17:34,2013-11-26 10:18:01
4947,3764,c:4622,f:96,2008-10-29 19:17:34,2013-11-26 10:18:01
4948,3764,c:4622,f:1496,2008-10-29 19:17:34,2013-11-26 10:18:01
4949,3764,c:4622,f:3181,2008-10-29 19:17:34,2013-11-26 10:18:01
4950,3767,c:5611,f:134,2008-10-30 15:49:03,2013-05-30 02:58:36
4951,3769,c:3213,f:4,2008-10-30 15:52:58,2008-10-30 15:52:58
4952,3769,c:3213,f:18,2008-10-30 15:52:58,2008-10-30 15:52:58
4953,3771,c:10976,f:375,2008-10-30 21:16:22,2008-10-30 21:16:22
4954,3771,c:10976,f:66,2008-10-30 21:16:22,2008-10-30 21:16:22
4955,3771,c:10976,f:29,2008-10-30 21:16:22,2008-10-30 21:16:22
4956,3771,c:10976,f:184,2008-10-30 21:16:22,2008-10-30 21:16:22
4957,3772,c:12996,f:952,2008-10-31 10:58:04,2008-11-01 15:55:36
4958,3778,c:13039,f:420,2008-11-02 01:05:12,2009-07-16 14:23:45
4959,3778,c:13039,f:863,2008-11-02 01:05:12,2009-07-16 14:23:45
4960,3778,c:13039,f:1262,2008-11-02 01:05:12,2009-07-16 14:23:45
4961,3782,c:1198,f:490,2008-11-03 03:45:44,2009-06-18 17:11:24
4962,3784,c:1092,f:1100,2008-11-03 16:56:57,2011-04-15 00:17:09
4963,3784,c:1092,f:262,2008-11-03 16:56:57,2011-04-15 00:17:09
4964,3784,c:1092,f:1056,2008-11-03 16:56:57,2011-04-15 00:17:09
4965,3784,c:1092,f:41,2008-11-03 16:56:57,2011-04-15 00:17:09
4966,3784,c:1092,f:17,2008-11-03 16:56:57,2011-04-15 00:17:09
4967,3784,c:1092,f:465,2008-11-03 16:56:57,2011-04-15 00:17:09
4968,3784,c:1092,f:461,2008-11-03 16:56:57,2011-04-15 00:17:09
4969,3784,c:1092,f:118,2008-11-03 16:56:57,2011-04-15 00:17:09
4970,3784,c:1092,f:462,2008-11-03 16:56:57,2011-04-15 00:17:09
4971,3784,c:1092,f:1773,2008-11-03 16:56:57,2011-04-15 00:17:09
4972,3785,c:9743,f:146,2008-11-03 18:03:55,2008-11-03 18:03:55
4973,3785,c:9743,f:2125,2008-11-03 18:03:55,2008-11-03 18:03:55
4974,3785,c:9743,f:712,2008-11-03 18:03:55,2008-11-03 18:03:55
4975,3786,c:9743,f:1,2008-11-03 20:02:45,2011-04-15 00:17:09
4976,3786,c:9743,f:17,2008-11-03 20:02:45,2011-04-15 00:17:09
4977,3787,c:9743,f:1080,2008-11-03 20:02:45,2008-11-03 20:02:45
4978,3787,c:9743,f:17,2008-11-03 20:02:45,2008-11-03 20:02:45
4979,3787,c:9743,f:1,2008-11-03 20:02:45,2008-11-03 20:02:45
4980,3788,c:13084,f:45,2008-11-03 20:20:39,2013-07-12 04:09:06
4981,3789,c:131,f:1550,2008-11-03 20:28:01,2013-08-09 11:46:57
4982,3789,c:131,f:214,2008-11-03 20:28:01,2013-08-09 11:46:57
4983,3790,c:1719,f:227,2008-11-03 21:15:39,2008-11-03 21:15:39
4984,3792,c:3208,f:745,2008-11-04 05:48:18,2013-09-27 13:12:58
4985,3792,c:3208,f:737,2008-11-04 05:48:18,2013-09-27 13:12:58
4986,3792,c:3208,f:29,2008-11-04 05:48:18,2013-09-27 13:12:58
4987,3794,c:8676,f:202,2008-11-04 07:22:09,2013-06-27 20:07:14
4988,3794,c:8676,f:322,2008-11-04 07:22:09,2013-06-27 20:07:14
4989,3794,c:8676,f:737,2008-11-04 07:22:09,2013-06-27 20:07:14
4990,3796,c:4881,f:74,2008-11-04 07:30:54,2008-11-04 07:30:54
4991,3797,c:12917,f:319,2008-11-04 07:33:06,2009-08-25 05:50:58
4992,3797,c:12917,f:1132,2008-11-04 07:33:06,2009-08-25 05:50:58
4993,3798,c:13117,f:1553,2008-11-04 16:08:30,2013-07-18 06:21:55
4994,3799,c:13117,f:1551,2008-11-04 16:11:35,2013-07-18 06:21:55
4995,3799,c:13117,f:1552,2008-11-04 16:11:35,2013-07-18 06:21:55
4996,3799,c:13117,f:1553,2008-11-04 16:11:35,2013-07-18 06:21:55
4998,3807,c:13175,f:174,2008-11-05 22:56:02,2013-06-18 11:20:40
4999,3808,c:13175,f:73,2008-11-05 22:56:02,2013-06-18 11:20:40
5000,3809,c:13178,f:210,2008-11-06 00:31:50,2011-06-01 19:08:25
5001,3812,c:13180,f:2368,2008-11-06 00:47:53,2008-11-13 03:08:27
5002,3816,c:13204,f:1,2008-11-06 20:37:26,2013-11-28 14:28:57
5005,3819,c:13215,f:1461,2008-11-06 23:47:34,2011-03-19 03:48:50
5006,3820,c:96,f:1556,2008-11-07 01:44:42,2008-11-07 02:44:44
5007,3820,c:96,f:7,2008-11-07 01:44:42,2008-11-07 02:44:44
5008,3820,c:96,f:66,2008-11-07 01:44:42,2008-11-07 02:44:44
5009,3820,c:96,f:68,2008-11-07 01:44:42,2008-11-07 02:44:44
5010,3820,c:96,f:67,2008-11-07 01:44:42,2008-11-07 02:44:44
5011,3821,c:12352,f:26,2008-11-07 20:27:55,2013-05-03 02:18:09
5012,3821,c:12352,f:1557,2008-11-07 20:27:55,2013-05-03 02:18:09
5013,3825,c:13260,f:1186,2008-11-07 21:36:39,2013-06-14 21:28:45
5014,3825,c:13260,f:2565,2008-11-07 21:36:39,2013-06-14 21:28:45
5015,3826,c:13263,f:48,2008-11-07 21:56:22,2013-07-23 09:54:09
5016,3826,c:13263,f:863,2008-11-07 21:56:22,2013-07-23 09:54:09
5017,3826,c:13263,f:62,2008-11-07 21:56:22,2013-07-23 09:54:09
5018,3826,c:13263,f:1558,2008-11-07 21:56:22,2013-07-23 09:54:09
5019,3829,c:3555,f:1559,2008-11-07 23:43:51,2008-11-07 23:43:51
5020,3829,c:3555,f:1253,2008-11-07 23:43:51,2008-11-07 23:43:51
5021,3830,c:13276,f:10,2008-11-08 00:14:49,2008-11-08 00:14:49
5022,3830,c:13276,f:42,2008-11-08 00:14:49,2008-11-08 00:14:49
5023,3831,c:13277,f:1560,2008-11-08 00:29:48,2008-11-08 00:29:48
5024,3834,c:1010,f:1563,2008-11-10 05:24:34,2008-11-10 05:24:34
5025,3834,c:1010,f:191,2008-11-10 05:24:34,2008-11-10 05:24:34
5026,3835,c:10704,f:618,2008-11-10 06:44:08,2013-07-12 19:07:27
5027,3835,c:10704,f:4850,2008-11-10 06:44:08,2013-07-12 19:07:27
5029,3838,c:1387,f:313,2008-11-11 04:57:02,2008-11-11 04:58:29
5030,3843,c:2312,f:12,2008-11-11 06:09:53,2011-03-24 21:18:27
5031,3843,c:2312,f:13,2008-11-11 06:09:53,2011-03-24 21:18:27
5032,3844,c:2312,f:484,2008-11-11 06:11:34,2011-03-24 21:18:27
5033,3844,c:2312,f:73,2008-11-11 06:11:34,2011-03-24 21:18:27
5034,3845,c:2312,f:279,2008-11-11 06:11:34,2010-08-06 22:19:31
5035,3845,c:2312,f:484,2008-11-11 06:11:34,2010-08-06 22:19:31
5036,3845,c:2312,f:13,2008-11-11 06:11:34,2010-08-06 22:19:31
5037,3846,c:10998,f:709,2008-11-11 12:42:24,2013-09-24 05:11:46
5038,3846,c:10998,f:1570,2008-11-11 12:42:24,2013-09-24 05:11:46
5039,3852,c:4892,f:48,2008-11-12 08:05:59,2013-10-24 06:10:47
5040,3852,c:4892,f:3,2008-11-12 08:05:59,2013-10-24 06:10:47
5041,3853,c:13456,f:269,2008-11-12 15:00:33,2009-08-18 11:49:06
5042,3853,c:13456,f:1492,2008-11-12 15:00:33,2009-08-18 11:49:06
5043,3855,c:13461,f:2500,2008-11-12 18:15:36,2009-05-18 22:05:19
5044,3860,c:13512,f:1573,2008-11-13 13:38:55,2008-11-15 17:31:53
5046,3861,c:5543,f:64,2008-11-13 16:29:44,2013-12-04 12:25:02
5047,3861,c:5543,f:367,2008-11-13 16:29:44,2013-12-04 12:25:02
5048,3861,c:5543,f:29,2008-11-13 16:29:44,2013-12-04 12:25:02
5049,3861,c:5543,f:50,2008-11-13 16:29:44,2013-12-04 12:25:02
5050,3862,c:6468,f:18,2008-11-13 16:31:45,2008-11-13 16:31:45
5051,3864,c:9482,f:130,2008-11-13 20:28:25,2013-06-11 09:21:21
5052,3866,c:13533,f:534,2008-11-13 22:41:13,2010-05-10 18:11:10
5053,3867,c:13539,f:41,2008-11-13 23:12:51,2009-08-25 05:23:41
5054,3869,c:13545,f:1199,2008-11-13 23:39:37,2009-03-15 21:42:13
5055,3876,c:13570,f:1575,2008-11-14 16:21:46,2008-11-14 16:21:46
5056,3876,c:13570,f:1576,2008-11-14 16:21:46,2008-11-14 16:21:46
5057,3876,c:13570,f:1577,2008-11-14 16:21:46,2008-11-14 16:21:46
5058,3877,c:477,f:251,2008-11-14 16:35:05,2013-04-29 05:31:31
5059,3877,c:477,f:378,2008-11-14 16:35:05,2013-04-29 05:31:31
5060,3877,c:477,f:252,2008-11-14 16:35:05,2013-04-29 05:31:31
5061,3879,c:13589,f:944,2008-11-14 22:29:56,2008-11-14 22:29:56
5062,3879,c:13589,f:711,2008-11-14 22:29:56,2008-11-14 22:29:56
5063,3879,c:13589,f:234,2008-11-14 22:29:56,2008-11-14 22:29:56
5064,3880,c:13590,f:636,2008-11-14 22:46:01,2008-11-14 22:46:01
5065,3880,c:13590,f:1580,2008-11-14 22:46:01,2008-11-14 22:46:01
5066,3880,c:13590,f:378,2008-11-14 22:46:01,2008-11-14 22:46:01
5067,3881,c:13593,f:230,2008-11-14 23:44:08,2009-08-25 06:54:28
5068,3882,c:13640,f:50,2008-11-16 12:40:16,2010-08-21 02:32:59
5069,3882,c:13640,f:539,2008-11-16 12:40:16,2010-08-21 02:32:59
5070,3882,c:13640,f:608,2008-11-16 12:40:16,2010-08-21 02:32:59
5071,3882,c:13640,f:26,2008-11-16 12:40:16,2010-08-21 02:32:59
5073,3884,c:13662,f:773,2008-11-17 16:25:58,2013-07-25 13:47:02
5074,3884,c:13662,f:94,2008-11-17 16:25:58,2013-07-25 13:47:02
5075,3888,c:13675,f:1584,2008-11-17 19:04:06,2008-11-17 19:04:06
5076,3888,c:13675,f:1585,2008-11-17 19:04:06,2008-11-17 19:04:06
5077,3890,c:13679,f:1587,2008-11-17 19:24:31,2013-05-31 05:31:52
5078,3890,c:13679,f:1588,2008-11-17 19:24:31,2013-05-31 05:31:52
5079,3890,c:13679,f:367,2008-11-17 19:24:31,2013-05-31 05:31:52
5080,3890,c:13679,f:1589,2008-11-17 19:24:31,2013-05-31 05:31:52
5081,3891,c:13680,f:1080,2008-11-17 19:40:53,2011-07-06 17:44:46
5082,3891,c:13680,f:26,2008-11-17 19:40:53,2011-07-06 17:44:46
5083,3891,c:13680,f:7,2008-11-17 19:40:53,2011-07-06 17:44:46
5084,3891,c:13680,f:1295,2008-11-17 19:40:53,2011-07-06 17:44:46
5085,3892,c:13680,f:26,2008-11-17 19:45:18,2012-02-23 09:33:04
5086,3892,c:13680,f:1295,2008-11-17 19:45:18,2012-02-23 09:33:04
5087,3893,c:13680,f:26,2008-11-17 19:45:19,2011-07-14 17:58:08
5088,3893,c:13680,f:7,2008-11-17 19:45:19,2011-07-14 17:58:08
5089,3893,c:13680,f:1295,2008-11-17 19:45:19,2011-07-14 17:58:08
5090,3898,c:1617,f:510,2008-11-18 07:28:21,2008-11-18 07:28:21
5091,3899,c:1617,f:510,2008-11-18 07:28:21,2008-11-18 07:28:21
5092,3899,c:1617,f:49,2008-11-18 07:28:21,2008-11-18 07:28:21
5093,3900,c:9483,f:147,2008-11-18 14:03:50,2009-08-25 13:11:42
5094,3900,c:9483,f:636,2008-11-18 14:03:50,2009-08-25 13:11:42
5095,3900,c:9483,f:269,2008-11-18 14:03:50,2009-08-25 13:11:42
5096,3903,c:7553,f:5956,2008-11-18 17:10:11,2012-02-12 11:39:49
5097,3904,c:13720,f:2214,2008-11-18 20:33:34,2013-07-05 11:31:43
5098,3905,c:6746,f:34,2008-11-18 20:59:45,2008-11-18 20:59:45
5099,3905,c:6746,f:45,2008-11-18 20:59:45,2008-11-18 20:59:45
5100,3907,c:13730,f:309,2008-11-18 21:57:27,2010-03-06 03:23:52
5101,3907,c:13730,f:1312,2008-11-18 21:57:27,2010-03-06 03:23:52
5102,3908,c:9740,f:272,2008-11-18 22:13:48,2013-07-23 23:08:03
5103,3908,c:9740,f:737,2008-11-18 22:13:48,2013-07-23 23:08:03
5104,3909,c:10906,f:375,2008-11-18 22:35:03,2013-10-07 09:56:37
5105,3909,c:10906,f:284,2008-11-18 22:35:03,2013-10-07 09:56:37
5106,3911,c:13733,f:272,2008-11-18 22:51:39,2008-11-18 22:51:39
5107,3912,c:13734,f:967,2008-11-18 23:21:00,2008-11-18 23:21:00
5108,3912,c:13734,f:83,2008-11-18 23:21:00,2008-11-18 23:21:00
5109,3912,c:13734,f:245,2008-11-18 23:21:00,2008-11-18 23:21:00
5111,3915,c:13750,f:196,2008-11-19 11:19:13,2009-07-30 00:11:52
5112,3921,c:13815,f:278,2008-11-21 04:39:55,2010-02-02 03:11:40
5113,3927,c:13807,f:2510,2008-11-22 01:06:51,2013-09-18 17:20:28
5114,3927,c:13807,f:42,2008-11-22 01:06:51,2013-09-18 17:20:28
5115,3930,c:4074,f:1522,2008-11-23 23:29:40,2008-11-25 03:18:48
5117,3930,c:4074,f:1598,2008-11-23 23:29:40,2008-11-25 03:18:48
5118,3932,c:13922,f:41,2008-11-24 15:12:12,2008-11-24 15:12:12
5119,3932,c:13922,f:7,2008-11-24 15:12:12,2008-11-24 15:12:12
5120,3935,c:12349,f:507,2008-11-25 00:49:53,2009-08-13 00:37:18
5121,3935,c:12349,f:1496,2008-11-25 00:49:53,2009-08-13 00:37:18
5122,3936,c:12349,f:507,2008-11-25 00:51:27,2009-08-13 00:37:18
5123,3936,c:12349,f:1496,2008-11-25 00:51:27,2009-08-13 00:37:18
5124,3938,c:971,f:429,2008-11-25 13:02:39,2008-11-25 13:02:39
5125,3938,c:971,f:134,2008-11-25 13:02:39,2008-11-25 13:02:39
5126,3938,c:971,f:427,2008-11-25 13:02:39,2008-11-25 13:02:39
5127,3938,c:971,f:1095,2008-11-25 13:02:39,2008-11-25 13:02:39
5128,3939,c:130,f:901,2008-11-25 16:47:27,2010-10-15 20:43:35
5129,3939,c:130,f:214,2008-11-25 16:47:27,2010-10-15 20:43:35
5130,3941,c:12630,f:42,2008-11-25 21:23:29,2009-02-18 19:30:08
5131,3941,c:12630,f:443,2008-11-25 21:23:29,2009-02-18 19:30:08
5132,3941,c:12630,f:214,2008-11-25 21:23:29,2009-02-18 19:30:08
5133,3941,c:12630,f:174,2008-11-25 21:23:29,2009-02-18 19:30:08
5136,3944,c:10795,f:48,2008-11-25 23:03:41,2013-11-26 04:11:59
5137,3944,c:10795,f:585,2008-11-25 23:03:41,2013-11-26 04:11:59
5138,3944,c:10795,f:340,2008-11-25 23:03:41,2013-11-26 04:11:59
5139,3945,c:531,f:248,2008-11-25 23:10:04,2013-09-19 06:54:26
5140,3945,c:531,f:271,2008-11-25 23:10:04,2013-09-19 06:54:26
5141,3945,c:531,f:856,2008-11-25 23:10:04,2013-09-19 06:54:26
5142,3945,c:531,f:607,2008-11-25 23:10:04,2013-09-19 06:54:26
5143,3945,c:531,f:1600,2008-11-25 23:10:04,2013-09-19 06:54:26
5144,3947,c:4883,f:42,2008-11-25 23:30:03,2013-05-03 02:16:45
5145,3947,c:4883,f:46,2008-11-25 23:30:03,2013-05-03 02:16:45
5146,3947,c:4883,f:618,2008-11-25 23:30:03,2013-05-03 02:16:45
5147,3947,c:4883,f:951,2008-11-25 23:30:03,2013-05-03 02:16:45
5148,3947,c:4883,f:26,2008-11-25 23:30:03,2013-05-03 02:16:45
5149,3947,c:4883,f:4689,2008-11-25 23:30:03,2013-05-03 02:16:45
5150,3948,c:4883,f:875,2008-11-25 23:42:24,2013-05-03 02:16:45
5151,3949,c:13988,f:127,2008-11-25 23:45:23,2008-11-25 23:45:23
5152,3950,c:13997,f:174,2008-11-26 00:36:00,2008-11-26 00:36:00
5153,3951,c:13741,f:204,2008-11-26 00:52:12,2009-08-25 10:02:57
5154,3951,c:13741,f:94,2008-11-26 00:52:12,2009-08-25 10:02:57
5155,3951,c:13741,f:80,2008-11-26 00:52:12,2009-08-25 10:02:57
5156,3955,c:14009,f:883,2008-11-26 07:51:29,2013-09-12 13:19:19
5157,3957,c:14015,f:1606,2008-11-26 14:32:35,2008-11-26 20:51:53
5158,3959,c:1291,f:131,2008-11-26 19:20:37,2008-11-26 19:20:37
5159,3959,c:1291,f:1607,2008-11-26 19:20:37,2008-11-26 19:20:37
